Borehole ID,X,Y,Top,Bottom,thickness,Layer Name
71459,528947.545,3388000.161,46.0,50.0,4.0,Sandstone_Conglomerate_2
71462,528979.446,3388033.121,47.0,52.7,5.700000000000003,Sandstone_Conglomerate_2
71499,529059.916,3388014.98,46.12,51.0,4.880000000000003,Sandstone_Conglomerate_2
72051,527730.328,3385622.611,49.4,55.3,5.899999999999999,Sandstone_Conglomerate_2
74829,529165.763,3387093.489,47.5,50.0,2.5,Sandstone_Conglomerate_2
80221,529635.952,3389594.375,49.1,52.8,3.6999999999999957,Sandstone_Conglomerate_2
80873,522474.882,3387903.235,48.6,50.5,1.8999999999999986,Sandstone_Conglomerate_2
85814,528361.031,3386668.569,52.0,58.0,6.0,Sandstone_Conglomerate_2
88036,528486.2,3388057.194,49.8,51.4,1.6000000000000014,Sandstone_Conglomerate_2
88645,526082.103,3387930.786,45.0,50.1,5.100000000000001,Sandstone_Conglomerate_2
91618,526279.978,3384862.25,55.5,58.75,3.25,Sandstone_Conglomerate_2
94265,527564.674,3392365.817,47.5,50.0,2.5,Sandstone_Conglomerate_2
102342,526982.495,3388330.845,41.5,55.5,14.0,Sandstone_Conglomerate_2
106170,532488.729,3374230.917,41.0,51.2,10.200000000000003,Sandstone_Conglomerate_2
106414,526156.245,3386357.298,47.0,50.0,3.0,Sandstone_Conglomerate_2
106419,526181.615,3386344.857,49.8,51.1,1.3000000000000043,Sandstone_Conglomerate_2
108005,522723.065,3391526.284,49.0,57.0,8.0,Sandstone_Conglomerate_2
108313,522851.499,3392024.379,47.8,50.0,2.200000000000003,Sandstone_Conglomerate_2
108317,522836.659,3391950.948,47.7,51.4,3.6999999999999957,Sandstone_Conglomerate_2
108320,522795.698,3391898.008,46.5,50.0,3.5,Sandstone_Conglomerate_2
108323,522812.888,3391833.327,46.5,50.2,3.700000000000003,Sandstone_Conglomerate_2
108831,527788.825,3386663.392,47.8,52.4,4.600000000000001,Sandstone_Conglomerate_2
108833,527776.494,3386638.562,48.6,52.3,3.6999999999999957,Sandstone_Conglomerate_2
108835,527813.345,3386674.622,47.4,52.4,5.0,Sandstone_Conglomerate_2
108836,527754.734,3386680.342,47.3,51.5,4.200000000000003,Sandstone_Conglomerate_2
109827,530581.636,3392137.268,43.0,53.2,10.200000000000003,Sandstone_Conglomerate_2
109829,530522.996,3392123.408,46.5,51.7,5.200000000000003,Sandstone_Conglomerate_2
109830,530490.175,3392114.268,46.5,55.5,9.0,Sandstone_Conglomerate_2
109855,530657.707,3392076.937,46.5,51.9,5.399999999999999,Sandstone_Conglomerate_2
109856,530642.257,3392082.927,47.8,52.5,4.700000000000003,Sandstone_Conglomerate_2
109866,530526.885,3391995.416,49.0,57.0,8.0,Sandstone_Conglomerate_2
109878,530662.387,3392050.946,45.2,54.0,8.799999999999997,Sandstone_Conglomerate_2
111274,534495.536,3384242.748,56.5,59.0,2.5,Sandstone_Conglomerate_2
116239,529489.741,3387889.376,45.2,53.8,8.599999999999994,Sandstone_Conglomerate_2
118447,535955.135,3388322.175,52.1,53.6,1.5,Sandstone_Conglomerate_2
138973,534161.917,3388573.778,53.4,57.8,4.399999999999999,Sandstone_Conglomerate_2
138978,534192.147,3388581.288,53.8,57.8,4.0,Sandstone_Conglomerate_2
143198,531337.314,3399215.363,44.0,50.0,6.0,Sandstone_Conglomerate_2
143200,531350.634,3399209.932,40.0,50.0,10.0,Sandstone_Conglomerate_2
143203,531378.684,3399213.792,40.0,50.0,10.0,Sandstone_Conglomerate_2
143206,531383.014,3399196.712,44.9,50.0,5.100000000000001,Sandstone_Conglomerate_2
143881,521502.882,3389736.691,43.0,53.0,10.0,Sandstone_Conglomerate_2
144668,530603.729,3383510.391,44.3,50.0,5.700000000000003,Sandstone_Conglomerate_2
145682,525096.993,3388168.144,45.5,50.0,4.5,Sandstone_Conglomerate_2
145685,525101.593,3388228.684,47.0,50.0,3.0,Sandstone_Conglomerate_2
145719,525272.075,3388214.803,46.3,50.0,3.700000000000003,Sandstone_Conglomerate_2
146226,535100.484,3386221.777,41.5,50.0,8.5,Sandstone_Conglomerate_2
146295,534387.007,3384634.773,42.0,50.0,8.0,Sandstone_Conglomerate_2
146355,535204.851,3385523.678,44.2,51.0,6.799999999999997,Sandstone_Conglomerate_2
146357,535229.992,3385580.309,44.4,50.0,5.600000000000001,Sandstone_Conglomerate_2
148240,535782.381,3389799.783,48.0,56.5,8.5,Sandstone_Conglomerate_2
148249,535841.972,3389826.743,51.6,57.0,5.399999999999999,Sandstone_Conglomerate_2
148411,523555.381,3387317.793,46.5,52.0,5.5,Sandstone_Conglomerate_2
148416,523550.811,3387304.773,46.0,52.0,6.0,Sandstone_Conglomerate_2
149025,523859.709,3384422.839,49.5,52.3,2.799999999999997,Sandstone_Conglomerate_2
149033,523867.978,3384380.478,50.0,52.4,2.3999999999999986,Sandstone_Conglomerate_2
149036,523846.098,3384355.838,50.0,50.6,0.6000000000000014,Sandstone_Conglomerate_2
149039,523907.459,3384360.478,50.2,54.6,4.399999999999999,Sandstone_Conglomerate_2
149040,523853.038,3384335.158,50.5,51.2,0.7000000000000028,Sandstone_Conglomerate_2
149053,523835.118,3384288.947,51.7,52.3,0.5999999999999943,Sandstone_Conglomerate_2
149065,523746.946,3384209.247,52.2,53.8,1.5999999999999943,Sandstone_Conglomerate_2
149265,547643.74,3378254.928,50.0,50.8,0.7999999999999972,Sandstone_Conglomerate_2
149271,547577.379,3378245.809,42.7,50.1,7.399999999999999,Sandstone_Conglomerate_2
149431,532277.253,3386266.653,52.5,58.2,5.700000000000003,Sandstone_Conglomerate_2
149441,532262.102,3386182.812,51.0,56.8,5.799999999999997,Sandstone_Conglomerate_2
151700,530604.956,3392091.017,45.1,53.0,7.899999999999999,Sandstone_Conglomerate_2
151713,530612.386,3392110.947,44.0,52.0,8.0,Sandstone_Conglomerate_2
151716,530457.404,3392079.888,48.4,50.0,1.6000000000000014,Sandstone_Conglomerate_2
163443,531118.195,3385352.749,55.6,57.5,1.8999999999999986,Sandstone_Conglomerate_2
166795,531082.495,3383734.321,48.0,50.0,2.0,Sandstone_Conglomerate_2
173049,530884.858,3391859.113,56.2,58.5,2.299999999999997,Sandstone_Conglomerate_2
174463,525850.718,3380384.223,40.99,52.5,11.509999999999998,Sandstone_Conglomerate_2
174518,527892.235,3386463.549,50.2,56.0,5.799999999999997,Sandstone_Conglomerate_2
184503,534434.076,3386078.799,45.7,52.7,7.0,Sandstone_Conglomerate_2
184504,534454.326,3386089.939,44.3,51.2,6.900000000000006,Sandstone_Conglomerate_2
184517,534482.786,3386011.778,43.1,50.6,7.5,Sandstone_Conglomerate_2
184577,528987.171,3387192.811,51.8,54.9,3.1000000000000014,Sandstone_Conglomerate_2
185534,530966.622,3385185.008,51.2,52.0,0.7999999999999972,Sandstone_Conglomerate_2
185540,530986.002,3385170.778,51.0,52.1,1.1000000000000014,Sandstone_Conglomerate_2
186566,523671.017,3384501.481,48.9,52.5,3.6000000000000014,Sandstone_Conglomerate_2
186732,527219.997,3386411.332,52.4,57.2,4.800000000000004,Sandstone_Conglomerate_2
187188,524781.61,3388247.516,45.6,55.3,9.699999999999996,Sandstone_Conglomerate_2
187198,524866.872,3388400.338,46.8,57.4,10.600000000000001,Sandstone_Conglomerate_2
187205,524927.682,3388406.977,46.1,50.2,4.100000000000001,Sandstone_Conglomerate_2
187210,524869.962,3388357.687,47.3,55.1,7.800000000000004,Sandstone_Conglomerate_2
187212,524857.121,3388340.947,47.2,54.4,7.199999999999996,Sandstone_Conglomerate_2
187223,524930.582,3388329.936,46.3,52.0,5.700000000000003,Sandstone_Conglomerate_2
187228,524896.942,3388290.036,46.5,52.2,5.700000000000003,Sandstone_Conglomerate_2
187232,534136.146,3386681.247,52.5,55.4,2.8999999999999986,Sandstone_Conglomerate_2
187234,534144.446,3386649.147,51.2,53.0,1.7999999999999972,Sandstone_Conglomerate_2
187238,534226.987,3386661.086,50.5,52.0,1.5,Sandstone_Conglomerate_2
187248,534299.807,3386629.616,51.46,53.0,1.5399999999999991,Sandstone_Conglomerate_2
187250,534218.546,3386582.416,50.5,52.5,2.0,Sandstone_Conglomerate_2
187251,534166.105,3386552.126,51.0,54.0,3.0,Sandstone_Conglomerate_2
190085,525800.501,3388254.771,48.0,54.0,6.0,Sandstone_Conglomerate_2
190096,525746.541,3388253.831,45.0,50.5,5.5,Sandstone_Conglomerate_2
190100,525792.551,3388203.34,48.0,54.0,6.0,Sandstone_Conglomerate_2
190528,525584.717,3386112.918,46.1,52.2,6.100000000000001,Sandstone_Conglomerate_2
191330,527272.428,3386566.184,56.0,59.0,3.0,Sandstone_Conglomerate_2
195355,524186.569,3383755.939,49.1,50.1,1.0,Sandstone_Conglomerate_2
195861,525184.441,3387634.757,43.9,50.7,6.800000000000004,Sandstone_Conglomerate_2
196023,532572.168,3386615.775,52.2,57.7,5.5,Sandstone_Conglomerate_2
197912,522118.047,3383974.733,51.8,58.5,6.700000000000003,Sandstone_Conglomerate_2
197937,523939.768,3384137.355,51.9,54.8,2.8999999999999986,Sandstone_Conglomerate_2
199257,526339.006,3388085.366,46.2,50.0,3.799999999999997,Sandstone_Conglomerate_2
201027,527322.611,3386897.817,52.6,59.0,6.399999999999999,Sandstone_Conglomerate_2
201105,531493.35,3385636.46,55.3,59.0,3.700000000000003,Sandstone_Conglomerate_2
202041,542636.651,3372325.2,45.0,52.5,7.5,Sandstone_Conglomerate_2
202042,542635.801,3372324.46,42.5,50.0,7.5,Sandstone_Conglomerate_2
202975,527882.677,3390411.293,45.0,50.0,5.0,Sandstone_Conglomerate_2
203712,526176.344,3391625.786,51.7,57.3,5.599999999999994,Sandstone_Conglomerate_2
203718,526205.514,3391612.126,51.8,58.7,6.900000000000006,Sandstone_Conglomerate_2
204898,528819.55,3392833.995,47.5,55.3,7.799999999999997,Sandstone_Conglomerate_2
204913,528917.531,3392823.245,50.8,56.7,5.900000000000006,Sandstone_Conglomerate_2
204950,528849.962,3393012.387,53.1,56.5,3.3999999999999986,Sandstone_Conglomerate_2
204969,528789.802,3393117.249,51.4,52.1,0.7000000000000028,Sandstone_Conglomerate_2
205394,524770.94,3390060.807,43.8,50.8,7.0,Sandstone_Conglomerate_2
205401,524853.5,3389975.755,41.8,51.2,9.400000000000006,Sandstone_Conglomerate_2
205434,525072.031,3389712.571,41.0,52.4,11.399999999999999,Sandstone_Conglomerate_2
206100,520012.905,3375295.088,48.5,55.0,6.5,Sandstone_Conglomerate_2
206101,520183.486,3375173.256,46.4,51.6,5.200000000000003,Sandstone_Conglomerate_2
206161,521554.082,3375199.929,45.1,50.8,5.699999999999996,Sandstone_Conglomerate_2
206162,521354.259,3375079.078,43.1,50.4,7.299999999999997,Sandstone_Conglomerate_2
206252,525394.741,3383569.651,49.5,50.2,0.7000000000000028,Sandstone_Conglomerate_2
208905,528989.975,3389659.649,47.0,50.8,3.799999999999997,Sandstone_Conglomerate_2
210444,529067.705,3389548.117,49.0,53.5,4.5,Sandstone_Conglomerate_2
210450,529028.315,3389579.898,49.0,59.0,10.0,Sandstone_Conglomerate_2
210452,529054.615,3389614.978,48.0,52.0,4.0,Sandstone_Conglomerate_2
210470,529008.055,3389678.059,48.2,50.1,1.8999999999999986,Sandstone_Conglomerate_2
210477,528977.515,3389702.199,47.7,54.0,6.299999999999997,Sandstone_Conglomerate_2
210479,528966.494,3389561.728,47.0,52.0,5.0,Sandstone_Conglomerate_2
210988,532545.414,3387702.557,53.0,55.0,2.0,Sandstone_Conglomerate_2
211019,532619.825,3387726.067,55.3,56.8,1.5,Sandstone_Conglomerate_2
211244,520966.589,3377770.14,41.2,54.3,13.099999999999994,Sandstone_Conglomerate_2
211253,520981.49,3377759.71,41.0,55.0,14.0,Sandstone_Conglomerate_2
211258,520892.138,3377749.501,42.5,50.6,8.100000000000001,Sandstone_Conglomerate_2
211277,531016.123,3379867.028,51.2,52.0,0.7999999999999972,Sandstone_Conglomerate_2
211279,531022.223,3379851.568,54.2,56.0,1.7999999999999972,Sandstone_Conglomerate_2
211280,531039.943,3379850.588,56.6,58.6,2.0,Sandstone_Conglomerate_2
212811,516079.049,3376734.996,46.1,52.9,6.799999999999997,Sandstone_Conglomerate_2
212918,516122.49,3376838.287,45.4,50.3,4.899999999999999,Sandstone_Conglomerate_2
218125,548734.986,3393337.621,48.3,57.6,9.300000000000004,Sandstone_Conglomerate_2
218126,549743.877,3393337.615,43.1,55.5,12.399999999999999,Sandstone_Conglomerate_2
218128,544767.436,3392347.592,41.2,51.0,9.799999999999997,Sandstone_Conglomerate_2
218131,547785.72,3392378.985,42.7,56.0,13.299999999999997,Sandstone_Conglomerate_2
218133,549787.432,3392326.614,51.6,57.0,5.399999999999999,Sandstone_Conglomerate_2
218139,547692.722,3391275.144,42.7,51.6,8.899999999999999,Sandstone_Conglomerate_2
218143,546801.897,3390332.718,45.8,58.0,12.200000000000003,Sandstone_Conglomerate_2
218146,549757.3,3390280.341,46.6,56.5,9.899999999999999,Sandstone_Conglomerate_2
218349,511726.415,3370268.848,41.9,52.2,10.300000000000004,Sandstone_Conglomerate_2
218856,513508.481,3373285.302,41.8,55.6,13.800000000000004,Sandstone_Conglomerate_2
220960,510331.666,3371485.029,47.2,50.7,3.5,Sandstone_Conglomerate_2
223988,535549.037,3387601.32,51.3,57.4,6.100000000000001,Sandstone_Conglomerate_2
224000,535616.027,3387622.079,50.2,56.4,6.199999999999996,Sandstone_Conglomerate_2
224016,535664.558,3387653.1,47.6,54.1,6.5,Sandstone_Conglomerate_2
224020,535692.089,3387657.949,48.1,54.1,6.0,Sandstone_Conglomerate_2
224060,535478.296,3387611.27,48.2,55.0,6.799999999999997,Sandstone_Conglomerate_2
225495,513149.539,3395278.519,54.8,57.3,2.5,Sandstone_Conglomerate_2
228958,520688.419,3381925.198,42.5,55.0,12.5,Sandstone_Conglomerate_2
229626,519380.375,3394683.268,42.5,56.0,13.5,Sandstone_Conglomerate_2
229635,519354.445,3394713.709,40.8,51.6,10.800000000000004,Sandstone_Conglomerate_2
229782,544217.248,3370350.839,49.0,51.0,2.0,Sandstone_Conglomerate_2
229802,553542.52,3368180.123,47.6,58.0,10.399999999999999,Sandstone_Conglomerate_2
229829,504072.541,3381337.214,40.8,54.5,13.700000000000003,Sandstone_Conglomerate_2
229946,503196.38,3404716.669,46.4,50.0,3.6000000000000014,Sandstone_Conglomerate_2
229949,508081.404,3404694.712,55.2,57.0,1.7999999999999972,Sandstone_Conglomerate_2
229965,492765.902,3400872.994,49.5,55.3,5.799999999999997,Sandstone_Conglomerate_2
229966,493857.868,3399683.225,48.0,52.1,4.100000000000001,Sandstone_Conglomerate_2
229967,496164.57,3400800.285,52.0,54.0,2.0,Sandstone_Conglomerate_2
229979,494386.261,3399115.596,49.7,55.73,6.029999999999994,Sandstone_Conglomerate_2
229994,496305.432,3397360.065,51.5,53.0,1.5,Sandstone_Conglomerate_2
229995,496896.147,3396938.108,49.3,56.2,6.900000000000006,Sandstone_Conglomerate_2
229999,496798.203,3396416.772,52.5,56.1,3.6000000000000014,Sandstone_Conglomerate_2
230025,517457.454,3396460.459,43.2,52.6,9.399999999999999,Sandstone_Conglomerate_2
230046,516058.644,3395817.759,50.8,58.0,7.200000000000003,Sandstone_Conglomerate_2
230055,502422.975,3394496.88,51.0,56.0,5.0,Sandstone_Conglomerate_2
230068,514991.958,3394951.715,47.0,54.0,7.0,Sandstone_Conglomerate_2
230086,509216.488,3393994.837,51.8,56.0,4.200000000000003,Sandstone_Conglomerate_2
230102,501959.651,3392885.764,48.0,55.4,7.399999999999999,Sandstone_Conglomerate_2
230109,509289.614,3393122.136,54.9,58.5,3.6000000000000014,Sandstone_Conglomerate_2
230174,502248.051,3386926.816,48.5,52.1,3.6000000000000014,Sandstone_Conglomerate_2
230726,526536.203,3390678.644,44.2,51.1,6.899999999999999,Sandstone_Conglomerate_2
230736,526606.693,3390454.941,42.6,51.8,9.199999999999996,Sandstone_Conglomerate_2
231600,528082.393,3393037.692,52.8,56.8,4.0,Sandstone_Conglomerate_2
231606,528076.863,3393043.802,54.8,55.3,0.5,Sandstone_Conglomerate_2
231613,528143.804,3393050.171,51.0,52.5,1.5,Sandstone_Conglomerate_2
231614,528119.864,3393066.342,51.7,52.0,0.29999999999999716,Sandstone_Conglomerate_2
231621,528248.886,3393121.042,49.7,51.1,1.3999999999999986,Sandstone_Conglomerate_2
231648,528087.533,3392950.051,49.3,50.5,1.2000000000000028,Sandstone_Conglomerate_2
231669,528303.216,3393070.211,50.1,51.0,0.8999999999999986,Sandstone_Conglomerate_2
231838,524030.093,3390357.854,45.0,50.5,5.5,Sandstone_Conglomerate_2
232381,523720.625,3387618.975,45.1,54.5,9.399999999999999,Sandstone_Conglomerate_2
233629,526299.219,3392283.493,46.0,50.0,4.0,Sandstone_Conglomerate_2
236742,531802.957,3386237.605,51.2,56.3,5.099999999999994,Sandstone_Conglomerate_2
239944,532564.703,3387540.695,44.0,56.0,12.0,Sandstone_Conglomerate_2
