Borehole ID,X,Y,Top,Bottom,thickness,Layer Name
203011,525567.32,3384820.474,5.2,9.5,4.3,Clay
203081,524185.387,3390764.938,3.8,6.1,2.3,Clay
203718,526205.514,3391612.126,4.6,6.7,2.1000000000000005,Clay
206161,521554.082,3375199.929,7.3,8.8,1.5000000000000009,Clay
206162,521354.259,3375079.078,3.4,6.5,3.1,Clay
206236,525057.54,3380488.268,4.3,7.4,3.1000000000000005,Clay
206247,524622.361,3383233.911,4.1,5.6,1.5,Clay
206252,525394.741,3383569.651,7.2,9.5,2.3,Clay
206268,527646.235,3385198.066,3.1,9.0,5.9,Clay
206269,527731.187,3385430.449,3.8,9.0,5.2,Clay
206272,527645.23,3386125.547,3.0,10.7,7.699999999999999,Clay
208563,520804.405,3384498.806,3.9,9.8,5.9,Clay
208574,520848.285,3384515.516,6.6,10.7,4.1,Clay
208575,520812.795,3384527.937,7.9,10.7,2.799999999999999,Clay
208905,528989.975,3389659.649,4.0,5.8,1.7999999999999998,Clay
209245,532370.627,3374212.338,4.3,5.5,1.2000000000000002,Clay
209710,529652.247,3377957.375,6.4,9.8,3.4000000000000004,Clay
209900,527699.112,3389934.859,3.4,6.1,2.6999999999999997,Clay
210444,529067.705,3389548.117,3.2,6.0,2.8,Clay
210452,529054.615,3389614.978,3.2,5.0,1.7999999999999998,Clay
210470,529008.055,3389678.059,4.5,5.3,0.7999999999999998,Clay
213373,521671.16,3387348.874,3.0,7.9,4.9,Clay
213387,521814.882,3387438.174,3.0,8.0,5.0,Clay
213422,521164.066,3387587.229,3.2,7.4,4.2,Clay
214377,525501.922,3389000.771,3.4,8.6,5.199999999999999,Clay
216252,529131.114,3392767.943,3.2,6.2,3.0,Clay
216263,529238.015,3392858.993,7.4,9.7,2.299999999999999,Clay
216268,529248.245,3392838.043,3.6,6.0,2.4,Clay
216275,529262.435,3392849.073,4.0,6.7,2.7,Clay
216277,529285.476,3392859.263,4.0,5.9,1.9000000000000004,Clay
216694,529148.806,3393228.918,4.5,8.2,3.6999999999999993,Clay
216703,529137.056,3393211.228,4.5,7.5,3.0,Clay
216704,529157.026,3393215.858,5.8,8.6,2.8,Clay
216714,529112.815,3393143.827,6.4,8.1,1.6999999999999993,Clay
216754,529220.246,3393073.246,3.2,5.0,1.7999999999999998,Clay
218116,544781.687,3394294.493,3.1,10.4,7.300000000000001,Clay
218125,548734.986,3393337.621,6.2,11.5,5.3,Clay
218126,549743.877,3393337.615,4.5,11.5,7.0,Clay
218132,548770.861,3392378.98,5.1,8.5,3.4000000000000004,Clay
218146,549757.3,3390280.341,7.1,11.3,4.200000000000001,Clay
218205,513751.065,3384373.684,7.1,11.3,4.200000000000001,Clay
218206,513788.101,3383445.363,6.5,10.5,4.0,Clay
