Borehole ID,X,Y,Top,Bottom,thickness,Layer Name
20100,525673.487,3385964.946,20.0,33.0,13.0,Sand_Gravel_1
20443,524833.742,3386633.788,21.0,36.5,15.5,Sand_Gravel_1
20444,524836.572,3386611.968,20.8,37.0,16.2,Sand_Gravel_1
21142,526877.602,3384378.122,23.2,33.0,9.8,Sand_Gravel_1
22864,524782.638,3386007.551,22.4,30.0,7.600000000000001,Sand_Gravel_1
27138,528748.774,3386325.773,28.4,38.0,9.600000000000001,Sand_Gravel_1
31327,527212.347,3384592.962,23.0,33.0,10.0,Sand_Gravel_1
31335,525641.268,3386065.327,21.0,33.4,12.399999999999999,Sand_Gravel_1
32761,525653.001,3383057.574,26.5,32.4,5.899999999999999,Sand_Gravel_1
38366,526463.25,3383029.189,23.0,30.4,7.399999999999999,Sand_Gravel_1
38371,526616.372,3383042.478,28.0,35.0,7.0,Sand_Gravel_1
42010,528124.76,3379774.143,24.2,32.8,8.599999999999998,Sand_Gravel_1
65825,538087.023,3390845.422,26.5,34.8,8.299999999999997,Sand_Gravel_1
71349,551138.462,3391493.777,23.8,31.0,7.199999999999999,Sand_Gravel_1
71358,551886.647,3391076.539,21.2,31.8,10.600000000000001,Sand_Gravel_1
71379,551786.647,3391076.539,21.2,31.8,10.600000000000001,Sand_Gravel_1
72116,533720.081,3384833.759,23.9,35.0,11.100000000000001,Sand_Gravel_1
73913,515195.095,3388527.612,23.3,30.0,6.699999999999999,Sand_Gravel_1
73932,514517.269,3388961.821,37.3,39.4,2.1000000000000014,Sand_Gravel_1
73964,512825.24,3388863.609,27.0,30.5,3.5,Sand_Gravel_1
94265,527564.674,3392365.817,31.2,35.5,4.300000000000001,Sand_Gravel_1
110718,516533.78,3388592.266,20.6,34.9,14.299999999999997,Sand_Gravel_1
110734,516649.982,3388672.426,22.5,39.9,17.4,Sand_Gravel_1
110760,516778.483,3388709.046,31.0,35.0,4.0,Sand_Gravel_1
110778,516885.044,3388710.755,21.0,38.2,17.200000000000003,Sand_Gravel_1
119131,529164.618,3382730.391,27.0,39.2,12.200000000000003,Sand_Gravel_1
119144,529117.047,3382652.19,29.5,39.7,10.200000000000003,Sand_Gravel_1
123405,524821.662,3388565.06,20.8,31.3,10.5,Sand_Gravel_1
143672,512790.53,3388872.53,24.5,35.5,11.0,Sand_Gravel_1
148731,528303.708,3391628.565,33.6,37.2,3.6000000000000014,Sand_Gravel_1
156485,523139.555,3387054.342,23.5,36.1,12.600000000000001,Sand_Gravel_1
156488,523202.676,3387040.432,21.5,33.9,12.399999999999999,Sand_Gravel_1
162303,524863.829,3389726.262,21.2,31.0,9.8,Sand_Gravel_1
167182,526397.066,3384168.542,26.0,37.0,11.0,Sand_Gravel_1
167189,526389.135,3384189.462,26.4,38.3,11.899999999999999,Sand_Gravel_1
