Borehole ID,X,Y,Top,Bottom,thickness,Layer Name
222558,524477.781,3379932.615,17.3,21.5,4.199999999999999,Old_Clay
222641,524263.618,3379822.155,13.5,24.0,10.5,Old_Clay
222656,524243.038,3379848.106,14.3,24.8,10.5,Old_Clay
222661,524319.589,3379883.796,13.5,20.2,6.699999999999999,Old_Clay
225330,541006.195,3374412.532,12.4,16.0,3.5999999999999996,Old_Clay
226311,540910.073,3374275.291,10.0,13.8,3.8000000000000007,Old_Clay
228441,529632.907,3377895.194,19.4,20.8,1.4000000000000021,Old_Clay
229896,542493.567,3398941.058,20.0,21.3,1.3000000000000007,Old_Clay
229917,550316.956,3402857.648,11.0,13.1,2.0999999999999996,Old_Clay
230022,513979.987,3396870.242,15.3,25.4,10.099999999999998,Old_Clay
230040,510128.847,3395613.62,12.1,16.8,4.700000000000001,Old_Clay
230341,526822.574,3395800.399,17.8,19.5,1.6999999999999993,Old_Clay
230355,526777.074,3395716.299,16.8,18.0,1.1999999999999993,Old_Clay
230693,526565.618,3395139.123,14.0,16.5,2.5,Old_Clay
231210,526239.551,3394476.588,12.4,17.0,4.6,Old_Clay
231606,528076.863,3393043.802,18.0,23.0,5.0,Old_Clay
231614,528119.864,3393066.342,10.1,14.7,4.6,Old_Clay
231648,528087.533,3392950.051,18.6,25.8,7.199999999999999,Old_Clay
231692,528264.785,3392986.46,18.6,24.3,5.699999999999999,Old_Clay
231706,527998.062,3392964.991,18.5,21.1,2.6000000000000014,Old_Clay
232098,517881.976,3401498.752,10.8,18.9,8.099999999999998,Old_Clay
233496,537763.167,3386786.798,17.4,19.0,1.6000000000000014,Old_Clay
233632,526337.201,3392531.706,13.1,17.5,4.4,Old_Clay
233650,526340.331,3392524.536,13.5,18.1,4.600000000000001,Old_Clay
233858,511520.923,3372153.03,15.0,27.3,12.3,Old_Clay
236787,526109.792,3371553.923,13.0,16.8,3.8000000000000007,Old_Clay
236795,526234.195,3371681.343,15.3,21.7,6.399999999999999,Old_Clay
239223,529278.334,3394448.961,10.3,13.9,3.5999999999999996,Old_Clay
239232,529427.226,3394443.34,12.6,15.8,3.200000000000001,Old_Clay
239309,511047.476,3393497.671,11.5,19.0,7.5,Old_Clay
239310,511029.786,3393575.982,17.2,18.8,1.6000000000000014,Old_Clay
239311,511028.227,3393764.214,20.0,24.7,4.699999999999999,Old_Clay
239313,510992.527,3393765.394,18.5,22.8,4.300000000000001,Old_Clay
239367,522187.056,3398142.701,11.3,24.4,13.099999999999998,Old_Clay
