Borehole ID,X,Y,Top,Bottom,thickness,Layer Name
24341,526908.996,3385012.898,7.6,8.4,0.8000000000000007,Muddy_Soil
73351,502297.708,3389959.23,8.0,9.6,1.5999999999999996,Muddy_Soil
97980,519438.097,3376862.899,7.0,9.0,2.0,Muddy_Soil
107466,511311.501,3390395.765,8.6,10.0,1.4000000000000004,Muddy_Soil
110822,516998.145,3388654.494,8.1,9.4,1.3000000000000007,Muddy_Soil
155668,530331.651,3393486.654,7.5,9.0,1.5,Muddy_Soil
156488,523202.676,3387040.432,8.0,9.4,1.4000000000000004,Muddy_Soil
156528,523303.427,3387032.861,8.2,9.8,1.6000000000000014,Muddy_Soil
213387,521814.882,3387438.174,8.0,9.9,1.9000000000000004,Muddy_Soil
213412,521185.256,3387619.929,7.7,10.0,2.3,Muddy_Soil
214173,527929.107,3388651.023,8.6,9.4,0.8000000000000007,Muddy_Soil
216694,529148.806,3393228.918,8.2,10.0,1.8000000000000007,Muddy_Soil
216754,529220.246,3393073.246,7.2,9.8,2.6000000000000005,Muddy_Soil
224020,535692.089,3387657.949,7.6,9.5,1.9000000000000004,Muddy_Soil
224525,522744.506,3386256.175,7.6,9.8,2.200000000000001,Muddy_Soil
229028,522009.07,3386525.972,7.4,9.1,1.6999999999999993,Muddy_Soil
229047,521854.948,3386500.913,8.0,10.0,2.0,Muddy_Soil
229884,542068.205,3406616.996,7.1,9.0,1.9000000000000004,Muddy_Soil
241909,522578.237,3386683.741,7.5,9.6,2.0999999999999996,Muddy_Soil
