Borehole ID,X,Y,Top,Bottom,thickness,Layer Name
621,531246.255,3379745.926,23.7,29.4,5.699999999999999,Sand_Gravel_2
87277,531240.644,3379565.814,21.8,30.0,8.2,Sand_Gravel_2
87305,531223.344,3379537.213,20.5,29.0,8.5,Sand_Gravel_2
107928,522732.181,3392617.286,19.5,26.0,6.5,Sand_Gravel_2
107940,522719.831,3392612.057,18.9,27.0,8.100000000000001,Sand_Gravel_2
107943,522760.441,3392493.815,25.0,29.7,4.699999999999999,Sand_Gravel_2
108323,522812.888,3391833.327,24.2,30.0,5.800000000000001,Sand_Gravel_2
111276,534225.234,3384325.14,18.9,28.3,9.400000000000002,Sand_Gravel_2
140007,520298.811,3393849.754,17.9,21.5,3.6000000000000014,Sand_Gravel_2
143207,531369.914,3399173.342,18.6,21.6,3.0,Sand_Gravel_2
143477,532030.543,3399436.321,18.4,20.3,1.9000000000000021,Sand_Gravel_2
143491,532083.213,3399328.87,15.4,20.5,5.1,Sand_Gravel_2
143932,521207.78,3375551.804,24.2,27.8,3.6000000000000014,Sand_Gravel_2
144903,534863.605,3385166.946,16.0,25.5,9.5,Sand_Gravel_2
146376,535177.682,3385785.891,17.7,27.2,9.5,Sand_Gravel_2
146973,517528.338,3395382.976,24.7,28.3,3.6000000000000014,Sand_Gravel_2
147485,517568.268,3395139.873,26.5,28.5,2.0,Sand_Gravel_2
147539,517354.985,3395051.833,27.7,29.9,2.1999999999999993,Sand_Gravel_2
147728,524119.212,3393586.27,20.4,28.0,7.600000000000001,Sand_Gravel_2
147739,524304.615,3393681.99,20.0,25.7,5.699999999999999,Sand_Gravel_2
147754,523725.717,3393513.221,26.0,30.0,4.0,Sand_Gravel_2
147757,523785.298,3393435.73,19.5,21.5,2.0,Sand_Gravel_2
147764,523835.479,3393596.621,20.5,26.8,6.300000000000001,Sand_Gravel_2
147765,523823.119,3393541.521,26.2,30.0,3.8000000000000007,Sand_Gravel_2
150896,517621.44,3395514.777,22.0,24.0,2.0,Sand_Gravel_2
156140,523295.467,3379864.741,27.3,27.6,0.3000000000000007,Sand_Gravel_2
158800,532456.061,3380169.814,18.0,23.2,5.199999999999999,Sand_Gravel_2
158803,532441.011,3380159.414,18.9,26.2,7.300000000000001,Sand_Gravel_2
171125,517617.942,3372272.758,19.0,27.2,8.2,Sand_Gravel_2
171126,517617.242,3372242.757,19.4,27.1,7.700000000000003,Sand_Gravel_2
171127,517616.541,3372212.767,18.4,27.2,8.8,Sand_Gravel_2
171128,517615.841,3372182.777,17.5,26.2,8.7,Sand_Gravel_2
171129,517615.141,3372152.786,16.8,26.0,9.2,Sand_Gravel_2
171130,517614.441,3372122.796,17.8,24.5,6.699999999999999,Sand_Gravel_2
171131,517613.741,3372092.796,16.0,25.6,9.600000000000001,Sand_Gravel_2
171132,517613.04,3372062.805,18.0,25.4,7.399999999999999,Sand_Gravel_2
171133,517612.34,3372032.815,15.8,24.6,8.8,Sand_Gravel_2
171134,517611.63,3372002.825,15.4,25.4,9.999999999999998,Sand_Gravel_2
171135,517610.93,3371972.834,15.0,24.2,9.2,Sand_Gravel_2
171136,517609.23,3371942.834,20.4,25.2,4.800000000000001,Sand_Gravel_2
171137,517609.53,3371912.844,18.3,25.6,7.300000000000001,Sand_Gravel_2
171138,517603.192,3372273.098,18.9,28.9,10.0,Sand_Gravel_2
171139,517602.491,3372243.107,18.4,29.4,11.0,Sand_Gravel_2
171141,517601.091,3372183.117,16.6,26.9,10.299999999999997,Sand_Gravel_2
171142,517600.391,3372153.126,16.4,25.8,9.400000000000002,Sand_Gravel_2
171143,517599.691,3372123.136,16.9,26.7,9.8,Sand_Gravel_2
171144,517598.99,3372093.146,17.5,26.4,8.899999999999999,Sand_Gravel_2
171145,517598.29,3372063.155,16.4,25.4,9.0,Sand_Gravel_2
171146,517597.59,3372033.165,15.6,23.7,8.1,Sand_Gravel_2
171147,517596.89,3372003.165,15.7,25.4,9.7,Sand_Gravel_2
171149,517595.49,3371943.174,16.0,25.6,9.600000000000001,Sand_Gravel_2
171150,517594.779,3371913.194,17.2,26.0,8.8,Sand_Gravel_2
172985,523485.392,3378494.195,24.0,30.0,6.0,Sand_Gravel_2
172997,523450.911,3378546.875,27.0,29.3,2.3000000000000007,Sand_Gravel_2
199297,516983.904,3395695.813,22.3,25.4,3.099999999999998,Sand_Gravel_2
199300,517039.485,3395700.732,22.7,26.8,4.100000000000001,Sand_Gravel_2
199301,516966.964,3395676.242,22.6,23.0,0.3999999999999986,Sand_Gravel_2
199304,517022.544,3395681.162,22.4,23.3,0.9000000000000021,Sand_Gravel_2
199308,517004.804,3395670.552,22.3,23.7,1.3999999999999986,Sand_Gravel_2
199312,516988.014,3395649.292,22.6,26.7,4.099999999999998,Sand_Gravel_2
199315,517043.605,3395654.212,22.8,23.5,0.6999999999999993,Sand_Gravel_2
199316,516970.284,3395638.692,21.6,27.2,5.599999999999998,Sand_Gravel_2
199319,517025.864,3395643.612,22.1,23.4,1.2999999999999972,Sand_Gravel_2
199323,517008.924,3395624.032,21.2,27.0,5.800000000000001,Sand_Gravel_2
199327,517081.915,3395704.492,21.6,24.2,2.599999999999998,Sand_Gravel_2
199330,517137.506,3395709.412,21.9,24.7,2.8000000000000007,Sand_Gravel_2
