Borehole ID,X,Y,Top,Bottom,thickness,Layer Name
206838,520739.512,3378647.411,42.0,44.7,2.700000000000003,Sandstone_Conglomerate_1
208905,528989.975,3389659.649,43.8,47.0,3.200000000000003,Sandstone_Conglomerate_1
209889,527684.141,3389890.939,44.1,45.5,1.3999999999999986,Sandstone_Conglomerate_1
209900,527699.112,3389934.859,44.5,46.2,1.7000000000000028,Sandstone_Conglomerate_1
210444,529067.705,3389548.117,43.3,49.0,5.700000000000003,Sandstone_Conglomerate_1
210450,529028.315,3389579.898,45.0,49.0,4.0,Sandstone_Conglomerate_1
210452,529054.615,3389614.978,43.7,48.0,4.299999999999997,Sandstone_Conglomerate_1
210470,529008.055,3389678.059,41.2,48.2,7.0,Sandstone_Conglomerate_1
210477,528977.515,3389702.199,44.8,47.7,2.9000000000000057,Sandstone_Conglomerate_1
210479,528966.494,3389561.728,44.5,47.0,2.5,Sandstone_Conglomerate_1
210940,532616.625,3387890.749,45.1,53.3,8.199999999999996,Sandstone_Conglomerate_1
210988,532545.414,3387702.557,43.5,53.0,9.5,Sandstone_Conglomerate_1
211244,520966.589,3377770.14,40.4,41.2,0.8000000000000043,Sandstone_Conglomerate_1
211253,520981.49,3377759.71,40.0,41.0,1.0,Sandstone_Conglomerate_1
211258,520892.138,3377749.501,41.0,42.5,1.5,Sandstone_Conglomerate_1
212918,516122.49,3376838.287,36.7,45.4,8.699999999999996,Sandstone_Conglomerate_1
218115,543813.145,3394205.168,44.1,46.0,1.8999999999999986,Sandstone_Conglomerate_1
218117,545794.938,3394339.158,51.2,53.2,2.0,Sandstone_Conglomerate_1
218119,547843.911,3394338.337,43.2,44.7,1.5,Sandstone_Conglomerate_1
218120,548801.262,3394308.901,44.1,44.9,0.7999999999999972,Sandstone_Conglomerate_1
218123,546731.913,3393271.411,44.2,45.3,1.0999999999999943,Sandstone_Conglomerate_1
218124,547755.535,3393352.346,41.7,42.9,1.1999999999999957,Sandstone_Conglomerate_1
218125,548734.986,3393337.621,40.2,48.3,8.099999999999994,Sandstone_Conglomerate_1
218126,549743.877,3393337.615,39.9,43.1,3.200000000000003,Sandstone_Conglomerate_1
218128,544767.436,3392347.592,36.2,41.2,5.0,Sandstone_Conglomerate_1
218131,547785.72,3392378.985,42.1,42.7,0.6000000000000014,Sandstone_Conglomerate_1
218133,549787.432,3392326.614,42.8,51.6,8.800000000000004,Sandstone_Conglomerate_1
218139,547692.722,3391275.144,40.6,42.7,2.1000000000000014,Sandstone_Conglomerate_1
218142,545785.326,3390322.253,39.2,40.6,1.3999999999999986,Sandstone_Conglomerate_1
218143,546801.897,3390332.718,39.8,45.8,6.0,Sandstone_Conglomerate_1
218146,549757.3,3390280.341,40.5,46.6,6.100000000000001,Sandstone_Conglomerate_1
218148,544821.15,3389337.938,37.9,40.0,2.1000000000000014,Sandstone_Conglomerate_1
218856,513508.481,3373285.302,35.2,41.8,6.599999999999994,Sandstone_Conglomerate_1
220951,512478.006,3372649.55,37.0,40.2,3.200000000000003,Sandstone_Conglomerate_1
221047,511462.252,3372098.97,34.2,40.8,6.599999999999994,Sandstone_Conglomerate_1
221064,511224.259,3371960.939,37.0,42.0,5.0,Sandstone_Conglomerate_1
221065,511190.048,3371950.61,35.6,40.2,4.600000000000001,Sandstone_Conglomerate_1
221206,507963.966,3370784.024,49.2,52.6,3.3999999999999986,Sandstone_Conglomerate_1
224690,522705.626,3377327.766,48.8,51.7,2.9000000000000057,Sandstone_Conglomerate_1
226927,494796.121,3398253.524,51.2,52.0,0.7999999999999972,Sandstone_Conglomerate_1
229556,524439.599,3388744.494,50.5,52.2,1.7000000000000028,Sandstone_Conglomerate_1
229626,519380.375,3394683.268,37.8,42.5,4.700000000000003,Sandstone_Conglomerate_1
229631,519379.325,3394672.688,38.9,46.0,7.100000000000001,Sandstone_Conglomerate_1
229632,519407.365,3394665.718,38.9,47.2,8.300000000000004,Sandstone_Conglomerate_1
229635,519354.445,3394713.709,37.4,40.8,3.3999999999999986,Sandstone_Conglomerate_1
229789,550671.65,3370359.684,42.4,46.4,4.0,Sandstone_Conglomerate_1
229884,542068.205,3406616.996,32.0,41.0,9.0,Sandstone_Conglomerate_1
229897,544267.818,3399145.57,39.7,42.0,2.299999999999997,Sandstone_Conglomerate_1
229898,545843.555,3399157.762,39.0,40.9,1.8999999999999986,Sandstone_Conglomerate_1
229941,558133.774,3386722.095,49.1,50.4,1.2999999999999972,Sandstone_Conglomerate_1
230021,512908.946,3396948.249,49.87,54.0,4.130000000000003,Sandstone_Conglomerate_1
230046,516058.644,3395817.759,47.0,50.8,3.799999999999997,Sandstone_Conglomerate_1
230068,514991.958,3394951.715,45.0,47.0,2.0,Sandstone_Conglomerate_1
230085,508150.816,3394021.013,44.6,46.7,2.1000000000000014,Sandstone_Conglomerate_1
231134,521772.14,3376258.949,45.6,47.6,2.0,Sandstone_Conglomerate_1
231600,528082.393,3393037.692,40.0,40.8,0.7999999999999972,Sandstone_Conglomerate_1
231832,523572.349,3390510.638,39.3,40.0,0.7000000000000028,Sandstone_Conglomerate_1
