Borehole ID,X,Y,Top,Bottom,thickness,Layer Name
73973,512451.366,3388842.631,51.6,54.0,2.3999999999999986,Mudstone_Shale
76069,529577.598,3392707.39,53.1,54.2,1.1000000000000014,Mudstone_Shale
76917,532051.979,3380654.811,53.7,55.0,1.2999999999999972,Mudstone_Shale
76919,532088.62,3380681.422,54.8,56.0,1.2000000000000028,Mudstone_Shale
78651,532137.944,3381422.39,57.3,59.2,1.9000000000000057,Mudstone_Shale
78661,532087.874,3381398.16,54.5,55.1,0.6000000000000014,Mudstone_Shale
84715,520003.422,3385692.754,54.5,55.8,1.2999999999999972,Mudstone_Shale
84717,519994.862,3385683.424,54.3,55.6,1.3000000000000043,Mudstone_Shale
84728,519954.022,3385644.594,55.8,57.0,1.2000000000000028,Mudstone_Shale
84901,525458.519,3384819.674,53.6,55.5,1.8999999999999986,Mudstone_Shale
84905,525412.598,3384760.994,53.0,59.54,6.539999999999999,Mudstone_Shale
87188,524994.698,3383833.936,50.4,58.7,8.300000000000004,Mudstone_Shale
89394,525930.446,3385264.777,52.2,54.8,2.5999999999999943,Mudstone_Shale
91618,526279.978,3384862.25,53.9,55.5,1.6000000000000014,Mudstone_Shale
91636,526924.667,3385244.681,54.5,55.0,0.5,Mudstone_Shale
94471,529968.883,3383736.137,50.6,54.0,3.3999999999999986,Mudstone_Shale
109024,526224.256,3384687.179,53.4,58.0,4.600000000000001,Mudstone_Shale
116552,533887.99,3382439.001,58.3,61.5,3.200000000000003,Mudstone_Shale
118394,525350.098,3384890.836,53.8,56.1,2.3000000000000043,Mudstone_Shale
119640,513736.879,3388751.703,49.7,55.2,5.5,Mudstone_Shale
119648,513783.52,3388760.123,49.9,55.8,5.899999999999999,Mudstone_Shale
119649,513797.28,3388758.423,49.5,55.1,5.600000000000001,Mudstone_Shale
119653,513813.92,3388746.683,49.8,54.2,4.400000000000006,Mudstone_Shale
123872,525218.336,3384858.376,53.0,62.0,9.0,Mudstone_Shale
123880,525150.535,3384856.616,52.0,60.5,8.5,Mudstone_Shale
135977,531234.0,3393308.007,55.8,60.0,4.200000000000003,Mudstone_Shale
136258,520638.714,3384745.65,50.6,56.0,5.399999999999999,Mudstone_Shale
136279,520642.113,3384557.438,49.6,55.6,6.0,Mudstone_Shale
136665,537030.57,3390605.555,54.8,60.5,5.700000000000003,Mudstone_Shale
136670,537042.23,3390586.835,53.7,65.0,11.299999999999997,Mudstone_Shale
138106,526293.587,3384572.987,51.5,55.6,4.100000000000001,Mudstone_Shale
143931,521142.149,3375599.395,51.4,55.7,4.300000000000004,Mudstone_Shale
147739,524304.615,3393681.99,53.4,58.0,4.600000000000001,Mudstone_Shale
152267,523819.763,3383529.529,48.4,55.3,6.899999999999999,Mudstone_Shale
172402,527229.219,3384856.725,55.6,63.2,7.600000000000001,Mudstone_Shale
173731,532152.479,3385936.36,58.7,61.5,2.799999999999997,Mudstone_Shale
183498,528528.054,3379692.02,55.5,61.6,6.100000000000001,Mudstone_Shale
186767,526618.142,3384923.099,52.2,62.4,10.199999999999996,Mudstone_Shale
186847,525833.082,3382875.871,50.1,55.3,5.199999999999996,Mudstone_Shale
186853,525839.592,3382854.89,51.0,55.2,4.200000000000003,Mudstone_Shale
186933,527760.438,3380113.149,60.2,61.1,0.8999999999999986,Mudstone_Shale
188364,518778.275,3386803.763,54.2,62.5,8.299999999999997,Mudstone_Shale
188368,518756.695,3386774.163,54.3,65.0,10.700000000000003,Mudstone_Shale
189552,527933.512,3393059.363,51.4,56.8,5.399999999999999,Mudstone_Shale
189556,527945.062,3393096.043,49.6,55.3,5.699999999999996,Mudstone_Shale
189562,528011.523,3393141.203,51.6,55.9,4.299999999999997,Mudstone_Shale
189563,527964.253,3393149.833,50.07,56.6,6.530000000000001,Mudstone_Shale
190073,519090.745,3386108.754,56.5,60.5,4.0,Mudstone_Shale
191330,527272.428,3386566.184,48.8,56.0,7.200000000000003,Mudstone_Shale
203001,525551.22,3384822.794,53.0,55.1,2.1000000000000014,Mudstone_Shale
204916,528961.822,3392878.185,52.7,64.0,11.299999999999997,Mudstone_Shale
204938,528909.662,3392927.706,50.3,57.5,7.200000000000003,Mudstone_Shale
204949,528874.552,3393033.907,53.7,59.8,6.099999999999994,Mudstone_Shale
204969,528789.802,3393117.249,52.1,63.0,10.899999999999999,Mudstone_Shale
206268,527646.235,3385198.066,50.7,56.0,5.299999999999997,Mudstone_Shale
206269,527731.187,3385430.449,49.0,55.2,6.200000000000003,Mudstone_Shale
206272,527645.23,3386125.547,55.8,57.0,1.2000000000000028,Mudstone_Shale
208575,520812.795,3384527.937,52.9,54.0,1.1000000000000014,Mudstone_Shale
213339,521517.01,3387599.697,48.3,55.3,7.0,Mudstone_Shale
214736,522043.092,3386907.047,48.0,57.0,9.0,Mudstone_Shale
215676,522637.948,3386729.151,48.5,56.0,7.5,Mudstone_Shale
216714,529112.815,3393143.827,58.4,63.8,5.399999999999999,Mudstone_Shale
220849,524816.864,3385273.693,53.4,56.0,2.6000000000000014,Mudstone_Shale
229942,494173.047,3404294.395,54.6,58.0,3.3999999999999986,Mudstone_Shale
229943,496707.315,3404277.2,52.0,55.0,3.0,Mudstone_Shale
229944,498506.938,3404764.986,48.1,56.1,8.0,Mudstone_Shale
229954,496164.07,3402682.696,55.3,57.0,1.7000000000000028,Mudstone_Shale
229955,498396.247,3403025.057,51.5,58.5,7.0,Mudstone_Shale
229958,504164.67,3402800.263,51.8,54.5,2.700000000000003,Mudstone_Shale
229959,506485.826,3402862.091,51.5,59.5,8.0,Mudstone_Shale
229972,506106.24,3400610.518,50.5,62.3,11.799999999999997,Mudstone_Shale
229973,508259.094,3400683.617,54.5,57.4,2.8999999999999986,Mudstone_Shale
229974,510199.958,3400980.469,52.1,55.1,3.0,Mudstone_Shale
229976,514127.167,3400184.528,52.8,56.5,3.700000000000003,Mudstone_Shale
230001,498572.483,3396463.323,51.5,54.2,2.700000000000003,Mudstone_Shale
230007,513986.618,3398873.775,48.15,57.0,8.850000000000001,Mudstone_Shale
230009,516308.26,3396294.623,49.9,55.7,5.800000000000004,Mudstone_Shale
230022,513979.987,3396870.242,54.8,56.0,1.2000000000000028,Mudstone_Shale
230056,503124.174,3394795.409,58.0,60.0,2.0,Mudstone_Shale
230080,503248.271,3393941.609,56.2,58.0,1.7999999999999972,Mudstone_Shale
230081,504044.519,3393785.013,50.0,54.0,4.0,Mudstone_Shale
230084,506921.611,3393769.897,58.0,60.0,2.0,Mudstone_Shale
230105,505113.776,3392869.167,56.6,60.6,4.0,Mudstone_Shale
230106,506132.127,3392835.241,52.7,56.7,4.0,Mudstone_Shale
230107,507176.151,3393243.029,51.8,55.8,4.0,Mudstone_Shale
230123,506172.702,3391885.62,56.7,58.5,1.7999999999999972,Mudstone_Shale
230124,507133.493,3391953.305,53.8,55.8,2.0,Mudstone_Shale
230133,502146.041,3390722.399,53.8,56.0,2.200000000000003,Mudstone_Shale
230134,502950.801,3390956.347,53.5,57.6,4.100000000000001,Mudstone_Shale
230726,526536.203,3390678.644,51.1,55.2,4.100000000000001,Mudstone_Shale
230727,526509.693,3390818.885,50.3,55.7,5.400000000000006,Mudstone_Shale
231536,529189.205,3392976.105,55.7,56.5,0.7999999999999972,Mudstone_Shale
231540,529198.425,3392965.575,55.8,57.0,1.2000000000000028,Mudstone_Shale
231552,529188.585,3392891.934,56.2,57.0,0.7999999999999972,Mudstone_Shale
231555,529189.365,3392882.704,56.4,58.2,1.8000000000000043,Mudstone_Shale
231590,529112.664,3392937.825,54.0,57.7,3.700000000000003,Mudstone_Shale
232270,514874.887,3386027.016,56.9,61.9,5.0,Mudstone_Shale
232279,514782.336,3386053.897,63.5,64.2,0.7000000000000028,Mudstone_Shale
232304,514800.786,3385952.366,55.4,56.0,0.6000000000000014,Mudstone_Shale
233103,534165.859,3388991.443,56.5,59.2,2.700000000000003,Mudstone_Shale
233104,534178.249,3389024.243,53.5,54.0,0.5,Mudstone_Shale
234351,525114.593,3386242.272,50.5,55.7,5.200000000000003,Mudstone_Shale
235488,529262.676,3392991.655,57.2,58.6,1.3999999999999986,Mudstone_Shale
236764,528401.572,3379534.799,54.8,56.2,1.4000000000000057,Mudstone_Shale
236790,526343.026,3371763.864,52.6,60.5,7.899999999999999,Mudstone_Shale
240189,523597.702,3385488.192,52.7,58.6,5.899999999999999,Mudstone_Shale
